index,new_review
2615,맛1 / 양1 / 배달1 / 맛있어요. 자주시켜먹어도
2616,맛1 / 양2 / 배달0 / 맛은 쏘쏘했고 양은 푸짐했어요.한시간 20분만에 받았고 리뷰이벤트 참여한다고 말씀드렸지만 주먹밥은 안왔네요.
2617,맛2 / 양2 / 배달2 / 역시~~!!양은말할것도없구여~맛은 두말하면잔소리고~~이상하게 여기 주먹밥은 우리아이가 너무잘먹어요^^
2618,맛1 / 양2 / 배달1 / 너무 잘먹었어요 다음에도 주문할게요
2619,맛2 / 양2 / 배달2 / 아이랑 같이 먹으려고 가장 안매운맛이었는데 전체적으로 무난합니다 맛있어요특히 잘 모르겠지만 당면같은 면은 안불어서 아주 좋았습니다
2620,"맛2 / 양2 / 배달2 / 국물떢볶이입니다... 흥건허니 수저같은 국자에 얹어 국물과 함께  먹었더니..,. 배뽈록 개구리 됬네요:: 체다치즈는 올려주신게 아니고 집에 있는거  올린겁니다...멀리서 주문해서... 라이더님 오시느라 수고많으셨어요 번창하시더라도 한결같길 기도합니다♡"
2621,맛0 / 양0 / 배달0 / 떡볶이안에 머리카락인지 털인지 있어서 먹다가 버렸어요
2622,맛2 / 양2 / 배달2 / 맛있고 배달이 빨라요
2623,맛0 / 양0 / 배달2 / 당면은다 뿔고 오뎅은안익고  치즈는 싸구려치즈걍찜닭시킬걸 돈낭비
2624,맛2 / 양2 / 배달2 / 맛있고 양많고 푸짐하다
2625,맛2 / 양2 / 배달2 / 기대없이 시켰는데 너무 맛있게 먹었어요평소 단맛을 정말 안좋아하는데 매콤하고 깔끔하고 좋았습니다자주 이용할게요^^
2626,맛2 / 양2 / 배달2 / 와... 이렇게 맛있는 곳 왜 이제 알았을까요??? 너무 맛있고 양 많아요~ 크!!!!
2627,맛2 / 양2 / 배달2 / 배달 엄청빠르고 양도 진짜 많았어요!!떡볶이집인데 냉면이 맛있어서 두번째 시켜봤어요떡볶이도 치즈 짱짱많아서 취저♥
2628,맛2 / 양2 / 배달2 / 역시 여기 주먹밥은 우리아이가 잘먹어요^^ 떡볶이도맛이고여~
2629,맛2 / 양2 / 배달2 / 포장 상태도 깔끔하고 하나도 안매워서 너무 맛있게 먹었어요!
2631,맛2 / 양2 / 배달2 / 넘 맛있게 먹었습니다  또시키께요
2632,맛1 / 양2 / 배달1 / 맛있게 잘 먹었습니다.대박나세요
2633,맛2 / 양2 / 배달2 / 맵기2단계 매콤하고 맛있어요!!
2634,맛2 / 양2 / 배달2 / 맛있네요맛있네요맛있네요
2635,맛0 / 양2 / 배달2 / 맛은 다른곳이랑 비슷하게 그냥그래요. 나머지는 뭐 괜찮습니다.
2636,맛2 / 양2 / 배달2 / 떡볶이굿굿🐜
2637,맛1 / 양2 / 배달2 / 음...2단계시켰는데...1단계온듯싶어요 맛이 다르더라구여 뭐그래도 맛있게멋었으니괜찮아요 참치마요주먹밥은 아이가먹었는데 너무잘먹었어요 요즘 밥을안먹어서 걱정했는데 맛있었나봐요^^김가루도 넉넉히주셔서 감사합니다^^
2638,맛1 / 양1 / 배달1 / 그냥그냥 그래요 많이 파세요
2639,맛2 / 양2 / 배달2 / 잘먹었습니다! 다음에 또 시켜먹겠습니다!
2640,맛1 / 양1 / 배달0 / D세트 시켰는데 주먹밥이 빠져서 왔어요. 나중에 주먹밥 보내주셨는데 떡볶이는 1시간 10분 넘게 걸렸는데 주먹밥은 20분으로 정말 빨리 왔네요.. 국물은 하나도 없고 당면이 엄청 불어서 먹을수가 없어요.. 저번에 시켰을때 양도 좋고 맛도 맛있어서 다른데서 시킨다는거 일부로 여기로 시켰는데 너무 실말스러워요..ㅠ  양도 어느정도 있고  맛도 맛은 있지만 기분은 너무 안좋아요... 믿었던만큼 더 실망이 큰거 같네요..
2641,맛2 / 양2 / 배달2 / 맛있아요 다음에도 시켜먹을꺼같아요
2642,맛1 / 양2 / 배달1 / 너무 맵지도않고 먹기좋았어요 양도 괜찮았구여~~근데...배달은 늦어질수도있으니까 이해하는부분이고..아쉬웠던건 주먹밥 김가루가 쫌~~~~적은듯했어요 아이먹이려고시켰던건데 다행이 아이가 맛있게먹어줘서 다행이였어요 다음엔 넉넉히주셨음하는바램입니다^^
2643,맛2 / 양2 / 배달2 / 잘먹었습니다 냉면도 맛있네요
2645,맛2 / 양2 / 배달2 / 옛날 학교앞 파는떡볶이맛이 생각납니다ㅋ추억ㅎㅎ
2646,맛2 / 양2 / 배달2 / 떡볶이 메인집에 맞나 싶을만큼 냉면이 너므 맛있었요 ㅋㅋㅋㅋ또 시켜먹을께요~변치 않은 맛 약속👌
2647,맛1 / 양1 / 배달0 / 집에 없는 동안 동생 먹으라고 시켜줬습니다.쿨피스 하나 콜라 하나 주문했는데 쿨피스 두개가 왔어요.뒤늦게 알게되어 이렇게 리뷰 남깁니다.조금만 더 신경 써주세요~
2648,맛2 / 양2 / 배달2 / 넘맛나용ㅎㅎ또시킬게용
2649,맛1 / 양2 / 배달2 / 맵게먹고싶어서  2단계루시켰는데  1단계보내신듯  좀달더라구요~~아십군요..
2650,맛1 / 양1 / 배달2 / 초3딸과 친구들이 맛있게 잘먹었네요~순한맛 맵지않아요~떡양에 비해 어묵이 많은건 좀 아쉬웠지만그건 개인취향이니..맛있습니다^^
2651,맛2 / 양2 / 배달2 / 맛있어요 또생각나네
2652,맛2 / 양2 / 배달1 / 처음 시켜서 맛도 있고 양도 많아서 좋았는데 배달 오신 분이 벨을 누르지않나 문을 두드리지않나 눈치도 없고 요청사항에 새벽에 시키니까 문 두드리지말고 배달후 전화요청사항 했는데 지켜진게 없네요 다 좋은데 배달 요청사항 각별히 신경 써주시기 바랍니다
2653,맛2 / 양2 / 배달2 / 좋아요 좋아요 좋아요 ㅎㅅㅎ
2656,맛2 / 양2 / 배달1 / 조카가 맛난다해서 시켜줬더니 아이들이 잘 먹네요 맛있어요 양도 많고 근데 배달하고 문자를 받은게 첨이라 문자 소리를 못들어 15분 지난 후 알았어요 왜이렇게 안오지 하며 문열었더니 있네요
2657,맛1 / 양1 / 배달1 / 양도 많고 맛있어요!
2658,"맛2 / 양2 / 배달1 / 요청사항에 리뷰이벤트 참여, 일회용 수저 젓가락 안쓴다고 적어놨는데 주먹밥은 없고 수저 젓가락이 와서 슬펐어요ㅠㅠ 포장상태는 굉장히 꼼꼼해서 좋았고 먹자마자 너무 탱글탱글하고 2단계에 맞게 적당한 맵기여서 맛있었는디 주먹밥 안온게 아쉽네요... 요청사항을 잘 못 보시나봐요.. 담엔 전화 주문 해보려구요"
2659,맛2 / 양2 / 배달1 / 맛있게 잘먹었어요 서비스주신것도 굿배달이늦은거 빼고는 완벽^^
2660,맛2 / 양2 / 배달2 / 리뷰이벤트 주먹밥은 안왔네요 ㅎㅎ맛있었어요
2661,맛1 / 양1 / 배달1 / 맛있었어요~ 많이 파시고 번창하세요
2662,맛2 / 양2 / 배달2 / 맛잇고 양도 많아요! 근데 리뷰 이벤트 주먹밥은 안주셨네욤ㅎ_ㅎ 잘먹었습니다
2663,맛1 / 양1 / 배달1 / 누구나 다 조아할만한 문안한 맛이었어요~잘먹었습니다~*
2664,"맛1 / 양2 / 배달0 / 일단 바빠서 늦게 도착하는 건 이해하는데요 문앞에두고 전화달라했는데 문두드리고 밖에서 기다리시더라고요 잠옷차림이라 진짜 나갔을때 깜짝 놀랐습니다.. 떡볶이는 맛이 문제가 있는건아니지만 오뎅빼달라는 요청 들어주시지도 않고요, 리뷰 이벤트 한다고 했는데 주먹밥 보내주시지도 않았네요. 기분이 나빠 음식도 남겼습니다. 늦어도 되니 요청사항은 꼼꼼하게 확인하세요 제발. 다음에 또 시킬지는 모르겠지만요."
2665,맛2 / 양2 / 배달2 / 맛있었어용 >-< 또시켜먹을게용
2666,맛2 / 양2 / 배달2 / 오뎅떡볶이를 주문하고 요청 사항에 오뎅을 빼달라하고 왜 요청사항에 있는 오뎅을 빼달랫더니 떡을 빼셨냐며사장님한테 전화 해서 뭐라 함 ㅋ사장님왈 오뎅주문하셨는데요? 헙🥴🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 정신이 딴데 가있어서 ㅠㅠ오뎅을 주문하고 떡을 찾았다는 ㅠㅠ 사장님 새벽에 죄송해요 .. 오뎅 못먹는데 ....... 오뎅을 ... ㅠㅠ 돈 날렸네요 .. 10시간 고민해서 주문한건데 ㅠㅠ
2667,맛2 / 양2 / 배달2 / 맛있구 배달도 한 40분만에 온 거 같아용
2668,맛2 / 양2 / 배달2 / 냉면 맛집이네요 ㅎ돈까스에.돌돌 말아 너무 맛있게 먹었어요별 5개요~
2669,맛2 / 양2 / 배달2 / 양도많고 3단계는 매콤한데 아무래도 전2단계가 먹기 좋은듯하네요 잘먹엇습니다~
2670,맛2 / 양2 / 배달2 / 잘먹었습니다 또시킬께요
2671,"맛2 / 양2 / 배달2 / 드디어 떡볶이도 시켰어요! 역시 맛집이네요ㅜㅠㅜ 저의 최애 맛집 등극,,♡♡♡♡ 정말 맛있어요,, 적게 일하고 많이 버세요 진짜ㅜㅜㅜㅜ 들숨에 재력을 날숨에 건강을,,🌟🌟"
2672,맛2 / 양2 / 배달2 / 후회없이 시켜먹기 좋습니다
2673,맛1 / 양1 / 배달1 / 잘먹었습니다 양 엄청 많네요
2674,맛2 / 양2 / 배달2 / 맛있게 잘 먹겠습니다~
2675,맛2 / 양2 / 배달2 / 일단리뷰는 별5개드리는데요.한시간반을 기다렷네요 이건좀 기분나쁩니다 주문누락되지 않게 다음번엔 확인좀 하시길 바랄게요 .치즈도 물처럼 잇는둥마는둥하고 양은 충분해요
2676,맛2 / 양2 / 배달2 / 기가막힘 짱짱맛남 굳굳굳
2677,맛2 / 양2 / 배달1 / 양 많아서 좋네요!
2678,맛2 / 양2 / 배달2 / 다른 음식점 순한 맛을 먹어도 매운데 여기서 먹으니까 땀이 아주 조금만 나서 좋습니다.
2679,맛1 / 양1 / 배달1 / 입에서는 별로 안매웠는데 속에서 맵네요ㅋㅋ양도 푸짐하고 맛있게 잘먹었습니다.
2680,맛1 / 양2 / 배달2 / 떡볶이는 맛있고 양 많았어요만두랑 밥은 좀 아쉽더라구여
2681,맛2 / 양2 / 배달2 / 닭발 세트는 처음 시켜봤는데~ 같이 먹은 멤버들이 좋아했어요^^ 계란찜은 언제 먹어도 부드럽고 맛나네요^^매운걸 잘 못먹는 멤버들도 초딩맛 떡볶이는 그들기준에 적당히 매운맛인가봅니다^^잘먹었습니다^^
2682,맛2 / 양2 / 배달2 / 맛있고 양도 많고 구성도 좋아요!
2683,맛2 / 양2 / 배달2 / 두번째 먹는건데 넘맛있네요감사합니다
2684,맛2 / 양2 / 배달2 / 맛있어요. 1단계랑 2단계의 맵기 차이가 많이 나네요ㅋㅋ 원래 두번째 주문 부터는 주먹밥이랑 달걀찜 안 주시나요?
2685,맛2 / 양2 / 배달2 / 맛있었어요 ~~~~~~~~~
2686,맛2 / 양2 / 배달1 / 새벽이라 기대 하나도 안했는데 ㄹㅇ 존.나맛있음
2687,"맛0 / 양0 / 배달1 / 판매 사진과 같을 순 없지만 어느정도 내용물이 비슷할것 같아 주문했는데, 배달온 사진과 같이 튀김 만두나 면은 어디에서도 찾아 볼 수가 없구요, 엽기 떡볶이보다 못한것 같아 완전 실망입니다.  길거리 먹깨비보다도 양, 맛 못하네요.   두번은 주문 안할꺼에요."
2688,"맛2 / 양2 / 배달2 / 냉면이 너무 먹고싶어서 리뷰보고 괜찮은 것 같길래 주문했어요! 이른 시간에 주문했음에도 20분만에 배달해주시고 냉면 살얼음에 맛까지,, 감동했어요,,ㅠㅠ 다지기(다진양념)랑 겨자, 식초도 따로 챙겨주시고 리뷰이벤트로 받은 주먹밥도 괜찮았어요! 치즈스틱도 맛있고ㅜㅠ 거기에다가 24시간 운영이시라니,, 최고예요!! 다음에 떡볶이도 한번 먹어봐야겠어요ㅎ_ㅎ 코로나 조심하시고 건강하세요:)"
2690,맛0 / 양0 / 배달0 / 광고 사진하고 너무 다른데요?면도없고 계란도 없고 만두도 없고? 튀긴도 없고?
2691,맛2 / 양2 / 배달2 / 배고파서 허겁지겁 먹느라 처음 풀세팅 사진은 없네요 ㅠ초딩맛과 불지옥 두가지 시켰는데요~초딩맛도 적당히 매워서 맛있더라구요~ 주먹밥은 그냥 주먹밥보다 참치마요 주먹밥이 더 맛있었어요~^^ 같이 먹은 멤버들이 엄지척 했어용~^^ 잘 먹었습니다^^
2692,맛1 / 양1 / 배달1 / 정말 맛있었습니다 ㅎㅎ 치즈돈까스도 잘먹었어요!
2693,맛1 / 양2 / 배달1 / 배달주소도 한번 틀려서 늦게 오고 캡사이신 넣은것 마냥 너무 속이 쓰리게 매웠어요 ㅜㅜ
2694,맛2 / 양2 / 배달2 / 계란이 포함된거 모르고 계란추가해서 계란이 4개나 들어있었네요 ㅋㅋ맛나게 먹었습니다
2695,맛2 / 양2 / 배달1 / 냉면이 맛있네요~ 초딩딸이 너무 맛있다며 한그릇 뚝딱떡볶이도 떡이 부들부들하고맛있었어요~쿨피스 서비스까지 감사합니다.
2696,맛2 / 양2 / 배달2 / 너무너무너무 맛잇어요 매운정도는 딱 맞구요~앞으로 생각날때 또 시킬거같애요!
2697,맛2 / 양2 / 배달2 / 맵기 한 단계 업 해서 먹어봤는데 너무 맛있었어요 ~>0<~ 양도 많고 만두가 정말 바삭해서 맛있어요! 그리고 쿨피스도 같이 왔는데 기본 구성인지 서비스인지 완전 감동이었어요8ㅁ8
2698,맛2 / 양2 / 배달2 / 맛있음.......
2699,맛2 / 양2 / 배달2 / 두번째 주문 ㅎㅎ 이번에도 역시 맛이쪙
2700,맛2 / 양2 / 배달2 / 새벽에도 먹을수 있고 양도 많고 맛도 너무 맛있습니다~~ 서비스도 좋구요~^^잘먹었습니다~
2701,"맛2 / 양2 / 배달2 / 깔끔하게 잘 와요. 늦은시간에 맛난냉면 먹어서 좋았어요~식초, 겨자도 일회용으로깔끔히와요"
2702,맛2 / 양2 / 배달2 / 아이들이 냉면 먹고 싶대서 주문했는데떡볶이도 같이 주문했어요.아이들이 맛있대요~ 요청사항에 약간 문제가있었지만 전화로 설명받았어요
2703,맛2 / 양2 / 배달2 / 맛있어용 ~ 쿨피스도 큰거 주시구 감사합니당!!!!
2704,맛2 / 양2 / 배달2 / 맵기 딱 적당해서 너무 맛있게 먹었어요! 양도 많아서 둘이서 엄청 배터지게 먹었는데도 남았어요 배달도 한시간 예상이라 했는데 삼십분만에 왔구요ㅎㅅㅎ 너무 잘먹었습니다
2705,맛2 / 양1 / 배달2 / 맛은 항상 좋아서 잘이용하고있습니다
2706,맛2 / 양2 / 배달2 / 맛있쪙X100000
2707,맛2 / 양2 / 배달2 / 잘먹겠습니다 양이 많아서 좋아요
2708,맛2 / 양2 / 배달2 / 7학년떡볶이는 진짜 가성비 갑인것같아요!생각날때마다 주문하게 됩니다! 양도 가득해서 너무 배불리 먹고 리뷰작성이벤트도 주먹밥도 주시고 쿨피스도 주시고 항상 주문할때마다 풍족한 서비스에 놀라고 감사드립니다! 살짝 아쉬운게 배달이 좀 늦어서 그런건지 떡볶이가 항상 불어서와서 불지않게 살짝 덜 끓여달라구 했는데도 불어서 왔더라구요ㅠㅠ그점말고는 너무 맛있게 잘먹었습니다! 항상 기분좋은 서비스에 웃고 먹습니다ㅎㅎ감사합니다!
2709,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요~~
2710,맛2 / 양2 / 배달2 / 👍👍👍👍👍👍👍👍👍👍👍👍
2711,맛2 / 양2 / 배달1 / 어제 오전에시켰는데 리뷰냄기는거 깜빡스~배달은 60분걸린다고 톡이왔지만 걸린시간은 80분. 오전에 9시반쯤 시켜서 날씨도 안좋고그래서 늦은거같기두~ 양이나 맛은 둘다 만족! 만두가 제가 생각한 만두가 아니였는데 맛있었음! 오뎅국물도 먹고시펏는데 팔지는않아서 마트에서 따로 사와서끓임 ㅋㄷㅋㄷ
2712,맛2 / 양2 / 배달2 / 괜찮았습니다....
2713,맛1 / 양2 / 배달2 / 배달 시간이나 양은 만족스러웠는데 요청사항은 안들어주시네요ㅠㅠ
2714,맛2 / 양2 / 배달2 / 매운거 잘 못 먹어서 쫄아서 초등학생용 시켰는데 일반 국물 떡볶이보다 많이 안매워요:) 용기내서 다음엔 한 단계 매운거 시켜야겠어요^0^ 양도 엄청 많고 배달도 예상 시간보다 20분이나 빨리 왔어요!
2715,맛1 / 양2 / 배달1 / 처음 시켜먹어봤는데 생각보다 양이 엄청 많았어요! 맵기는 중간맛 시켰는데 제 기준에서는 조금 매웠지만 맛있었어용 리뷰 이벤트로 보내주신 주먹밥도 넘 맛있었답니당😆😆
2717,맛1 / 양2 / 배달2 / 양이 정말 많습니다. 맛은 특출나지 않습니다. 간은 괜찮았습니다.
2718,맛1 / 양1 / 배달1 / 양 정말정말 많네요 맛있게 먹었습니다
2719,맛2 / 양2 / 배달2 / 생각보다 맛있네요
2720,맛2 / 양2 / 배달2 / 맛있습니다!!!!!!
2721,맛1 / 양1 / 배달1 / 당면이 안왔어요..
2722,맛1 / 양2 / 배달1 / 생각보다 맵지 않았고 맛은 괜찮았습니다.다만 배달이 너무 느리네요... 1시간이 넘게 걸렸어요.
2723,맛2 / 양2 / 배달2 / 양이 너무 많네요 맛있게 잘먹었어요~   감사합니다
2724,맛2 / 양2 / 배달1 / 배달은 빨랐으나 결제한걸 또결제를 청하길래 우리엄마 많이 놀랐습니다. ㅠㅡㅠ
2725,맛2 / 양2 / 배달2 / 잘먹었다요~~~~~
2726,맛2 / 양2 / 배달2 / 처음 시켜먹었는데 양도많고 맛있네요
2727,맛2 / 양2 / 배달2 / 숟가락 젖가락 6づЙ 달라했는લો 2갸씩 밖에 안오거 빼고는̤̫ 배달도 빠르고꙼̈ 맛도 멋있고꙼̈ 채고에용
2728,맛2 / 양2 / 배달1 / 맛이ㅛ어요 양도 제법많고
2729,맛1 / 양2 / 배달1 / 와 양 진짜 많네요? 양 엄청 많아요 떡볶이도 맛있어요 진짜맛있어서 먹으면서 감탄했어용 👍근데 새벽에 시켰는데도 배달은 한시간정도 걸렸구요계란찜은 진짜 별로예요 혹시 가게에 소금이 다 떨어졌나요?아무맛도안나요 간이 전.혀 안되어있어요 계란찜도 양이 많았는데 정확히 두숟갈먹고 걍 버렸어요간이 안되있으니 솔직히 미미한 계란비린내에 토할거같더라구요... 떡볶이 맛있는집 찾아서 좋아라했는데 너무 아쉽네유 그래도 떡볶이집이니 뭐..  떡볶이는 진짜 맛있어요 양도 엄청 푸짐하구요 리뷰이벤트로 주신 주먹밥도 맛있게 잘먹었습니당 ㅎㅎ
